,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
SNHG61,4.20724373312881e-10,1.15070531917406,0.645,0.566,8.80996837717172e-06,4,SNHG6
UQCRH,4.35142261743344e-10,0.278783413904487,0.511,0.427,9.11187896090563e-06,4,UQCRH
DDT,2.05530780025811e-09,0.449307473180555,0.367,0.289,4.30381453374048e-05,4,DDT
PPP1R2,2.65218229928474e-09,0.330485670608862,0.453,0.372,5.55366973470224e-05,4,PPP1R2
NAP1L4,2.9803707664715e-09,0.391238694284446,0.321,0.245,6.24089638499131e-05,4,NAP1L4
HIST1H4C1,1.08334372559661e-08,0.696147170051801,0.424,0.348,0.000226852176139931,4,HIST1H4C
SNRPN,2.46158343471308e-08,0.251192534310855,0.338,0.266,0.00051545557122892,4,SNRPN
NDUFA41,5.17119999984288e-08,0.432603326733785,0.655,0.582,0.0010828492799671,4,NDUFA4
ANAPC16,1.43428983771562e-07,1.09796248437771,0.493,0.426,0.00300340292017651,4,ANAPC16
PSME21,2.56980672803033e-07,1.68228505626742,0.329,0.394,0.00538117528849551,4,PSME2
LINC008611,4.03727198548612e-07,0.396852321669818,0.353,0.289,0.00845404753760793,4,LINC00861
LINC015782,1.26651645349056e-06,0.897627139280485,0.61,0.548,0.0265208545360924,4,LINC01578
IKZF11,3.1787865781914e-06,0.258232752349377,0.553,0.485,0.066563790947328,4,IKZF1
G3BP2,3.82344787518623e-06,0.326056282570239,0.369,0.309,0.0800629985063997,4,G3BP2
CD96,6.89431933360218e-06,0.445460994197543,0.311,0.252,0.14436704684563,4,CD96
CHD2,7.41460141200402e-06,0.483358118104181,0.447,0.389,0.155261753567364,4,CHD2
LUC7L3,7.92929662972953e-06,0.615626810621329,0.398,0.336,0.166039471426536,4,LUC7L3
UBE2D21,8.05269528536134e-06,0.380118206204207,0.511,0.444,0.168623439275466,4,UBE2D2
DDX18,8.19528576814066e-06,0.405007671786604,0.35,0.284,0.171609283984865,4,DDX18
RBL2,1.43134395544388e-05,0.431825580904741,0.29,0.239,0.299723424269947,4,RBL2
SRSF5,1.54160842850528e-05,1.52417973896588,0.836,0.812,0.322812804929006,4,SRSF5
YTHDC1,2.18516903744381e-05,0.484277458176976,0.355,0.301,0.457574396440733,4,YTHDC1
RNMT,0.00012445236825244,0.327533891561929,0.352,0.301,1,4,RNMT
MPHOSPH8,0.000332515228295759,0.331555027810602,0.49,0.449,1,4,MPHOSPH8
CD3G1,0.00050822919415451,0.691057635157772,0.677,0.592,1,4,CD3G
MYCBP2,0.000561774119320192,0.272713625032016,0.42,0.371,1,4,MYCBP2
ZC3HAV1,0.0022363722068157,0.313678888573886,0.305,0.267,1,4,ZC3HAV1
EIF4A2,0.00238296847108074,0.347804489636318,0.539,0.497,1,4,EIF4A2
EDF11,0.00291614626560069,0.268333843299682,0.658,0.618,1,4,EDF1
TTC141,0.00333247043145204,0.493884627522744,0.277,0.24,1,4,TTC14
APRT1,0.00520600348551107,0.54146618227491,0.659,0.621,1,4,APRT
KLRB11,0,3.70779587687464,0.98,0.266,0,5,KLRB1
CEBPD,3.83640100556042e-205,1.23719403487641,0.34,0.047,8.03342370564351e-201,5,CEBPD
NCR3,1.71940804062271e-199,4.88341486909034,0.513,0.113,3.60044043706396e-195,5,NCR3
KLRG11,5.71576360943616e-135,3.52408906652382,0.521,0.152,1.19688089981593e-130,5,KLRG1
PHACTR2,8.66104479079176e-128,1.67320395915271,0.445,0.121,1.81362277919179e-123,5,PHACTR2
ZBTB16,1.21338553405714e-115,0.770946901536475,0.26,0.047,2.54082930831566e-111,5,ZBTB16
CXCR41,1.21798011370565e-89,1.08857185603985,0.912,0.672,2.55045035809964e-85,5,CXCR4
NFKBIA,1.67822139988024e-88,6.29082516483342,0.843,0.548,3.51419561134921e-84,5,NFKBIA
LYAR1,2.60498151794944e-69,1.30066609535792,0.557,0.251,5.45483129858613e-65,5,LYAR
MYBL12,2.49955298326873e-60,1.32539929175584,0.436,0.179,5.23406394696473e-56,5,MYBL1
TNFAIP31,2.20743034180293e-58,4.31720579742942,0.749,0.489,4.62235913573533e-54,5,TNFAIP3
IER5,1.15486371384954e-51,1.34649340261818,0.406,0.177,2.41828461680093e-47,5,IER5
CD691,1.33552555653924e-49,0.987089197005258,0.788,0.553,2.79659051539316e-45,5,CD69
ERN1,1.5932955688662e-48,0.512519378619048,0.279,0.099,3.33636092120582e-44,5,ERN1
AC020916.1,2.60158260670671e-48,0.376960878006922,0.46,0.223,5.44771397844384e-44,5,AC020916.1
ID22,2.85022615924397e-44,1.6649520897308,0.557,0.313,5.96837357745687e-40,5,ID2
PMAIP1,3.24044479976733e-44,1.07323528485464,0.276,0.101,6.7854914107128e-40,5,PMAIP1
GPR651,2.78232438561428e-42,0.909837621331705,0.312,0.127,5.8261872634763e-38,5,GPR65
PDE4D,9.36404203406968e-38,0.714411351670291,0.291,0.121,1.96083040193419e-33,5,PDE4D
SPOCK2,2.35790666248897e-34,1.27496368591325,0.564,0.36,4.9374565512519e-30,5,SPOCK2
RORA1,2.2198353806602e-33,0.722659450373713,0.549,0.332,4.64833528710245e-29,5,RORA
FKBP112,5.41093425521982e-33,0.731879698591785,0.436,0.241,1.13304963304303e-28,5,FKBP11
BTG1,7.19367510115051e-32,8.64035100938356,0.981,0.955,1.50635556618092e-27,5,BTG1
GADD45B1,1.65613875679404e-29,0.929819398781608,0.442,0.257,3.46795455672671e-25,5,GADD45B
UBE2S1,3.46882527495285e-24,0.560448837022569,0.333,0.179,7.26372012575126e-20,5,UBE2S
PARP81,2.29221733870422e-23,0.623844289676033,0.361,0.202,4.79990310724663e-19,5,PARP8
SMAD71,5.56506117049824e-21,0.304544759134056,0.318,0.174,1.16532380910233e-16,5,SMAD7
INTS6,1.34190076545001e-20,0.811533385517763,0.282,0.149,2.80994020285232e-16,5,INTS6
ODF2L,5.00053159772946e-20,1.96374937591367,0.335,0.193,1.04711131656455e-15,5,ODF2L
HSP90AB1,8.06270996608569e-20,6.36254029023552,0.857,0.749,1.68833146689834e-15,5,HSP90AB1
CKLF2,9.65791687479498e-20,0.592496003162334,0.367,0.221,2.02236779358207e-15,5,CKLF
CCDC1071,2.63507809665045e-19,0.408889214024898,0.33,0.191,5.51785353438605e-15,5,CCDC107
TGFB12,5.5181413921816e-19,0.352981075360158,0.454,0.289,1.15549880752283e-14,5,TGFB1
CD812,1.06649087898519e-18,0.518725818332784,0.495,0.329,2.23323190059498e-14,5,CD81
ATF7IP2,3.34043051015957e-18,0.277995435543344,0.288,0.159,6.99486148827413e-14,5,ATF7IP2
DDIT41,1.27990541317735e-16,0.544309473802552,0.34,0.207,2.68012193519337e-12,5,DDIT4
HIST1H1E2,1.61798595212261e-16,1.3297168259127,0.499,0.349,3.38806258374474e-12,5,HIST1H1E
SEC61B2,3.00533095309134e-15,0.387128162205487,0.527,0.384,6.29316301577327e-11,5,SEC61B
DNAJA12,2.86954137652351e-12,0.4539768626188,0.422,0.3,6.00881964244024e-08,5,DNAJA1
TSC22D32,3.169877429922e-12,0.2829554421407,0.817,0.718,6.63772333825667e-08,5,TSC22D3
FOSB1,8.08943709990978e-12,1.30431681525208,0.566,0.43,1.69392812872111e-07,5,FOSB
SQSTM11,3.71387159368401e-11,0.912537064852893,0.36,0.253,7.77684711717431e-07,5,SQSTM1
BZW11,5.04478253584924e-11,2.37828854187622,0.457,0.333,1.05637746300683e-06,5,BZW1
GLRX1,7.50704284079399e-11,0.367796581776824,0.279,0.179,1.57197477086226e-06,5,GLRX
IRF1,2.24907491853252e-10,7.88650209422632,0.591,0.476,4.7095628794071e-06,5,IRF1
AC008875.3,4.8046213065833e-10,0.29167158012639,0.267,0.173,1.00608770159854e-05,5,AC008875.3
PAXX2,7.16906446492764e-10,0.60483178009432,0.416,0.305,1.50120209895585e-05,5,PAXX
DNAJC11,2.01521060065023e-09,0.255936392392061,0.251,0.161,4.21985099776158e-05,5,DNAJC1
MCL11,8.00181045622983e-09,3.66921100281032,0.487,0.379,0.000167557910953453,5,MCL1
CYCS2,8.1335396868493e-09,0.40835086961642,0.395,0.295,0.000170316321042624,5,CYCS
YPEL51,2.7571936254045e-08,2.25012408663543,0.557,0.452,0.000577356345159702,5,YPEL5
EMB3,3.13899295871301e-08,0.299066698128879,0.457,0.36,0.000657305125554504,5,EMB
G3BP21,3.51660958785231e-08,0.306844529037095,0.406,0.31,0.000736378047696274,5,G3BP2
MBD21,1.44791908625001e-07,0.451804330156038,0.288,0.205,0.00303194256660753,5,MBD2
EML41,3.25442968489098e-07,0.374152023633453,0.436,0.35,0.00681477576016172,5,EML4
TERF2IP1,4.99761577818067e-07,0.538456052028568,0.462,0.368,0.0104650074395103,5,TERF2IP
PDCD4,7.00459075552804e-07,1.0725574987167,0.377,0.292,0.0146676130420757,5,PDCD4
TSPYL21,7.09261454554895e-07,1.16484035546208,0.299,0.223,0.0148519348583795,5,TSPYL2
SPCS32,9.6921228593534e-07,0.452769432309189,0.352,0.271,0.020295305267486,5,SPCS3
ARF11,1.41768755685336e-06,0.495106294372883,0.409,0.323,0.0296863774405093,5,ARF1
ICAM31,5.1467299347573e-06,0.963456081604295,0.465,0.383,0.107772524833818,5,ICAM3
PNISR,8.56306260248852e-06,2.54734457698221,0.557,0.633,0.17931053089611,5,PNISR
GTF3A1,8.96456568159269e-06,0.403875013005513,0.53,0.46,0.187718005372551,5,GTF3A
HIST1H1C1,9.62062898166913e-06,0.645392817321225,0.327,0.257,0.201455970876152,5,HIST1H1C
SRSF32,1.26141494616223e-05,0.928579224248236,0.53,0.455,0.26414028972637,5,SRSF3
KLF131,1.42254138005208e-05,0.254013286077095,0.445,0.369,0.297880164982905,5,KLF13
PIP4K2A1,2.48086618035249e-05,0.512278599356757,0.349,0.277,0.519493378165812,5,PIP4K2A
CCNH2,4.19235269812688e-05,0.563722703926519,0.267,0.203,0.87787865498777,5,CCNH
LINC-PINT2,4.27427627058832e-05,0.461781626391819,0.364,0.299,0.895033451061195,5,LINC-PINT
SRSF22,7.93547276935387e-05,0.474971382714798,0.391,0.325,1,5,SRSF2
LITAF2,0.000102279414237204,0.507575994013174,0.428,0.351,1,5,LITAF
TOB12,0.000156559656619509,0.540983279207812,0.262,0.201,1,5,TOB1
CD961,0.000429192536194203,0.270820495326215,0.313,0.254,1,5,CD96
MTDH,0.000909159864651231,0.476950494100314,0.493,0.424,1,5,MTDH
POLR3GL1,0.00114825417114815,0.520191581936183,0.198,0.255,1,5,POLR3GL
ILF3-DT,0.0011982378361758,0.759640497373608,0.274,0.222,1,5,ILF3-DT
ZBTB12,0.00120227714816821,0.305984601774337,0.278,0.228,1,5,ZBTB1
KMT2E2,0.00123385181339723,0.814376750706177,0.496,0.441,1,5,KMT2E
RSRP11,0.0026071958955787,1.74480330240368,0.566,0.51,1,5,RSRP1
ATP5MPL,0.0028583042369066,1.57521056149936,0.25,0.303,1,5,ATP5MPL
ANP32E1,0.00543519106848486,0.38610429365458,0.276,0.232,1,5,ANP32E
RESF11,0.00925275962362219,0.867086959358432,0.408,0.447,1,5,RESF1
CCL5,1.40267697558204e-173,17.4613351324549,0.959,0.387,2.9372055868688e-169,6,CCL5
LYAR2,2.27355831177185e-101,2.85344967474735,0.646,0.251,4.76083110485025e-97,6,LYAR
KLRG12,6.46035321583326e-95,1.07167314191453,0.503,0.156,1.35279796339549e-90,6,KLRG1
TRDC,6.95030169047352e-60,0.494596809458196,0.317,0.096,1.45539317398515e-55,6,TRDC
MYBL13,2.69322897132071e-37,0.475547772687071,0.412,0.183,5.63962146594556e-33,6,MYBL1
MYO1F1,2.07087872675026e-28,0.57308378347461,0.426,0.218,4.33642005381504e-24,6,MYO1F
SAMD32,2.07802378300202e-27,0.599956688475904,0.366,0.18,4.35138180160624e-23,6,SAMD3
PPP2R5C3,6.76144885741587e-25,0.265649890243634,0.687,0.484,1.41584739074288e-20,6,PPP2R5C
KLRK11,2.17075943023825e-22,0.752759775736613,0.418,0.23,4.54557024691889e-18,6,KLRK1
HLA-DRB11,3.0866105493902e-22,0.253567508729614,0.282,0.132,6.46336249042308e-18,6,HLA-DRB1
C12orf751,1.9053110860394e-21,0.30805230823473,0.329,0.168,3.9897214141665e-17,6,C12orf75
ID23,6.26764221611947e-20,1.2424295620003,0.505,0.318,1.31244428005542e-15,6,ID2
RASSF11,1.38478544370285e-18,0.290053364895833,0.265,0.13,2.89974071911377e-14,6,RASSF1
DSTN1,3.11591599091879e-18,0.597517671393043,0.331,0.183,6.52472808498394e-14,6,DSTN
YWHAQ1,4.46124520863443e-18,0.64612810292343,0.398,0.241,9.3418474668805e-14,6,YWHAQ
HLA-DPB12,1.11316333037525e-16,0.397028093322629,0.352,0.206,2.33096401380577e-12,6,HLA-DPB1
TRG-AS11,4.83710931033629e-16,1.71114881598368,0.279,0.153,1.01289068958442e-11,6,TRG-AS1
AC004687.11,1.0388512224698e-13,0.812899267333075,0.253,0.139,2.17535445985177e-09,6,AC004687.1
EMB4,4.50093995906393e-13,0.843492801867198,0.503,0.359,9.42496827427987e-09,6,EMB
ARAP22,6.37622933479983e-13,0.535884448927903,0.269,0.153,1.33518242270708e-08,6,ARAP2
SYTL31,9.91552125086031e-13,0.379411956358776,0.271,0.157,2.07631014993015e-08,6,SYTL3
DNAJC12,1.3762276907046e-12,0.491233264372069,0.279,0.161,2.88182078433543e-08,6,DNAJC1
PIP4K2A2,7.27239017456749e-11,0.291472147806402,0.406,0.276,1.52283850255443e-06,6,PIP4K2A
CCDC1072,1.43815762329748e-10,0.281173188320827,0.308,0.193,3.01150206318493e-06,6,CCDC107
NDUFB71,4.35699230455083e-10,0.440244063703616,0.451,0.325,9.12354188572943e-06,6,NDUFB7
MYL12A1,7.47412065830043e-10,4.61598052935075,0.838,0.768,1.56508086584811e-05,6,MYL12A
HSP90B12,1.16285064064328e-09,0.683846259165235,0.547,0.418,2.43500924150702e-05,6,HSP90B1
SMAD72,4.42327007024356e-09,0.303600549356248,0.277,0.177,9.26232752709002e-05,6,SMAD7
SEPTIN71,4.73962531786788e-09,1.17029327662783,0.756,0.649,9.92477541561533e-05,6,SEPTIN7
SEC61B3,1.04127768426063e-08,0.299675919240928,0.501,0.386,0.000218043547084175,6,SEC61B
TMEM50A1,1.30164873793127e-08,0.360044248362733,0.381,0.272,0.000272565245722808,6,TMEM50A
KMT2E3,1.52928390632078e-08,0.620609877056398,0.544,0.44,0.000320232049983572,6,KMT2E
IL10RA2,1.92028392098665e-08,0.760099807359568,0.298,0.2,0.000402107453054604,6,IL10RA
SF3B51,5.6132628098659e-08,0.541018942912029,0.505,0.404,0.00117541723238592,6,SF3B5
BTN3A21,7.4781974346791e-08,0.526550956671486,0.338,0.239,0.0015659345428218,6,BTN3A2
TMX41,7.55919351441855e-08,0.751195324421788,0.263,0.171,0.00158289512191924,6,TMX4
HIST1H1E3,8.5197083482254e-08,1.2926188512479,0.456,0.352,0.0017840269281184,6,HIST1H1E
KRTCAP23,1.28920501972758e-07,0.260763715168516,0.54,0.43,0.00269959531130956,6,KRTCAP2
AKNA2,3.04910527516098e-07,0.437789044382154,0.306,0.216,0.0063848264461871,6,AKNA
IL2RG2,6.07194899704048e-07,1.60985948904233,0.58,0.492,0.0127146611998028,6,IL2RG
MYL12B3,1.16249078917703e-06,0.352612706040553,0.698,0.608,0.024342557125367,6,MYL12B
CKLF3,2.30296946637923e-06,0.263161307253979,0.311,0.225,0.048224180625981,6,CKLF
IQGAP22,2.58815941867582e-06,0.313289211622696,0.356,0.259,0.0541960582270717,6,IQGAP2
BRD21,5.5575058748893e-06,0.280100054025012,0.255,0.179,0.116374173020182,6,BRD2
P4HB1,8.19276842806228e-06,0.388735727460699,0.273,0.195,0.171556570883624,6,P4HB
BLOC1S11,1.00894651684507e-05,0.320077779292012,0.375,0.291,0.211273400627358,6,BLOC1S1
HLA-F1,1.63796027400217e-05,0.784628821099468,0.574,0.492,0.342988881376054,6,HLA-F
SELENOK1,1.82381540835996e-05,0.624677649193909,0.335,0.251,0.381906946510575,6,SELENOK
MTPN1,1.90389046262758e-05,0.445727195538186,0.462,0.376,0.398674662874214,6,MTPN
ODF2L1,1.93703909087585e-05,0.993953774431091,0.273,0.197,0.405615985629404,6,ODF2L
IER51,4.20633821398279e-05,0.277968901567084,0.255,0.185,0.880807222007996,6,IER5
MGST31,4.94240866699849e-05,0.3827984552333,0.284,0.215,1,6,MGST3
VPS4B1,8.72192522612899e-05,0.686164710289826,0.286,0.217,1,6,VPS4B
CANX1,0.000180797026825002,0.27163848297163,0.286,0.22,1,6,CANX
OPTN3,0.000212215846501564,0.283060543304814,0.302,0.233,1,6,OPTN
EID13,0.000235509351638085,0.343850637457435,0.509,0.435,1,6,EID1
SUN22,0.000305363807033965,0.285292757048091,0.356,0.287,1,6,SUN2
TM9SF31,0.000385823831255388,0.270733117940863,0.271,0.206,1,6,TM9SF3
CCDC88C1,0.000386416737466244,0.330217877693095,0.3,0.237,1,6,CCDC88C
MT-ND1,0.000411695151976963,26.300881315146,0.992,0.993,1,6,MT-ND1
SRSF33,0.000734513013463888,0.600738114454042,0.524,0.456,1,6,SRSF3
TMBIM62,0.00100015045605577,0.801074045323636,0.487,0.419,1,6,TMBIM6
KLF31,0.00102450908964194,0.679643970180573,0.48,0.412,1,6,KLF3
BST21,0.00110404617435517,0.665287743970316,0.344,0.281,1,6,BST2
FMNL11,0.00117680705779129,0.329865074167527,0.298,0.243,1,6,FMNL1
SLC38A11,0.00119533886168054,0.372312705428499,0.389,0.326,1,6,SLC38A1
COX4I1,0.0012612085331945,4.60616962429149,0.849,0.871,1,6,COX4I1
TOMM52,0.00163255833415552,0.276999652269378,0.304,0.244,1,6,TOMM5
ROCK12,0.00183426920202512,0.492863460712051,0.362,0.3,1,6,ROCK1
CALM22,0.00211905562227779,0.672560927091765,0.627,0.558,1,6,CALM2
RNF2131,0.00345812021031928,2.04017046314288,0.561,0.493,1,6,RNF213
UBL51,0.00383179880432461,0.381719336294931,0.491,0.435,1,6,UBL5
CD22,0.00410674448692586,0.800966598403657,0.511,0.455,1,6,CD2
ALOX5AP2,0.00464840701624621,0.823830074093845,0.28,0.225,1,6,ALOX5AP
MT-ATP81,0.00494792399644188,0.33615969944966,0.321,0.268,1,6,MT-ATP8
SPOCK21,0.00778183415440353,0.312708346920283,0.426,0.367,1,6,SPOCK2
CIB12,0.00784554670120905,0.383096671268415,0.472,0.413,1,6,CIB1
TAX1BP12,0.00878682740186728,0.293144110163232,0.418,0.368,1,6,TAX1BP1
PSME22,0.00932908252823744,1.36158389621664,0.443,0.386,1,6,PSME2
UBE2I1,0.00996384162823907,0.250183304281488,0.3,0.247,1,6,UBE2I
LINC024461,9.03281739900673e-134,2.4745959260486,0.59,0.1,1.89147196335201e-129,7,LINC02446
CD8B2,1.23303973154366e-88,2.56585571200215,0.618,0.152,2.58198519785242e-84,7,CD8B
ACTN11,1.21601489768205e-46,0.764750498815794,0.333,0.08,2.5463351957462e-42,7,ACTN1
RPS5,3.49664862914805e-43,14.3304043246254,1,0.972,7.32198222943601e-39,7,RPS5
CCR72,3.84123258183199e-31,1.23603768796993,0.458,0.176,8.04354102635619e-27,7,CCR7
RPS3A,5.19495887583468e-31,17.2858943192186,1,0.988,1.08782438859978e-26,7,RPS3A
YBX3,1.25936142660905e-28,0.650050966734409,0.253,0.069,2.63710282731935e-24,7,YBX3
CD8A2,5.429791167706e-24,0.270025701668141,0.386,0.147,1.13699827051764e-19,7,CD8A
NELL21,1.55581137306718e-23,0.769458122246806,0.257,0.082,3.25786901520267e-19,7,NELL2
RPL3,5.95506282621389e-23,10.5100162905139,1,0.99,1.24699015580919e-18,7,RPL3
LEF12,1.72410540611885e-22,0.727400165618725,0.458,0.209,3.61027672041287e-18,7,LEF1
RPL37A1,2.36679081542404e-19,4.26944248048616,0.988,0.952,4.95605996749794e-15,7,RPL37A
RPL71,1.36258123806024e-18,3.83022308457941,0.988,0.967,2.85324511249813e-14,7,RPL7
RPL211,1.76198830473113e-18,0.465117020516622,0.984,0.961,3.68960351010699e-14,7,RPL21
PDE3B1,1.32314985442092e-17,1.27784144952657,0.41,0.198,2.77067579515742e-13,7,PDE3B
RPS171,1.36731517995251e-17,3.4009602196552,0.956,0.859,2.86315798682055e-13,7,RPS17
PRKCQ-AS11,9.9310101334204e-17,4.7923346139332,0.542,0.306,2.07955352193823e-12,7,PRKCQ-AS1
COX4I11,1.00663241622053e-15,0.672460228101263,0.936,0.869,2.1078882795658e-11,7,COX4I1
NPM11,1.45284843046349e-13,1.4177860217722,0.92,0.804,3.04226461339055e-09,7,NPM1
GYPC2,2.90293030699807e-11,0.587894476476384,0.647,0.474,6.07873606285395e-07,7,GYPC
LDLRAP1,4.84915141243978e-11,0.315158051151429,0.257,0.12,1.01541230576489e-06,7,LDLRAP1
EIF3E1,1.4442414075593e-10,2.75180075859618,0.715,0.55,3.02424150742918e-06,7,EIF3E
SNHG81,1.64554360819563e-10,0.546045052405405,0.554,0.363,3.44576831556166e-06,7,SNHG8
ABLIM11,2.09667742244033e-10,0.279870698909375,0.329,0.174,4.39044252259006e-06,7,ABLIM1
NFKB1,2.75876561109067e-10,0.454578053322673,0.285,0.144,5.77685518962387e-06,7,NFKB1
NDFIP11,2.99716716721901e-10,0.810826920704051,0.462,0.295,6.2760680481566e-06,7,NDFIP1
LEPROTL13,3.19525718236693e-10,1.58531609743354,0.683,0.514,6.69086853987636e-06,7,LEPROTL1
OXNAD12,4.24198190284154e-10,1.0238831024753,0.434,0.268,8.88271010455018e-06,7,OXNAD1
ANTKMT1,1.09915502006689e-09,0.333544239645102,0.289,0.149,2.30163061202007e-05,7,ANTKMT
UQCRB1,5.05492538128015e-09,0.287144892868884,0.775,0.674,0.000105850137484006,7,UQCRB
TCF72,1.43592347801622e-08,1.0261129267826,0.574,0.403,0.000300682376296597,7,TCF7
HSPB11,2.91988474758836e-08,0.319733369858145,0.321,0.185,0.000611423866145003,7,HSPB1
MAML22,4.64852881552239e-08,0.56551652144846,0.309,0.179,0.000973401933970389,7,MAML2
UXT2,6.185458455005e-08,0.455370582411228,0.659,0.519,0.00129523500047805,7,UXT
TGFBR21,3.74560752985383e-07,0.754094070371687,0.361,0.238,0.00784330216751392,7,TGFBR2
MGAT4A1,4.15649745521792e-07,0.886209287409346,0.506,0.361,0.00870370567122633,7,MGAT4A
ST132,4.73168423816737e-07,0.736237055330692,0.462,0.321,0.00990814679472247,7,ST13
TOMM201,1.29252497797883e-06,0.538893347776321,0.618,0.505,0.0270654730388768,7,TOMM20
SNHG52,1.87340511189639e-06,0.581827566469199,0.518,0.397,0.0392291030431103,7,SNHG5
FKBP51,2.32759670578575e-06,0.253680874379343,0.325,0.203,0.0487398750191537,7,FKBP5
C1QBP1,3.46473568494536e-06,0.366670860644209,0.378,0.257,0.0725515652427558,7,C1QBP
ZFAS12,3.6596183822433e-06,0.925448127701761,0.783,0.651,0.0766324089241747,7,ZFAS1
SNRPD22,8.47024609443177e-06,1.11380831027021,0.719,0.618,0.177366953217401,7,SNRPD2
GGNBP21,1.41563727338064e-05,0.389600802283182,0.369,0.251,0.296434445045907,7,GGNBP2
GPX41,1.84620506377791e-05,0.466046644709656,0.582,0.448,0.386595340355094,7,GPX4
RSL1D11,2.20835841699495e-05,0.806568889809687,0.438,0.324,0.462430252518742,7,RSL1D1
NBEAL11,2.40836439160162e-05,0.427076308411314,0.482,0.363,0.504311503601378,7,NBEAL1
MAL2,4.92788052417584e-05,0.281526986139214,0.357,0.24,1,7,MAL
FBL1,5.40139846466691e-05,0.993237609574266,0.402,0.294,1,7,FBL
SATB12,7.00015971426407e-05,0.329494932689181,0.297,0.199,1,7,SATB1
G3BP22,9.0662182795799e-05,0.497756735122429,0.414,0.312,1,7,G3BP2
EEF22,0.00010945286927845,2.52872808628979,0.799,0.705,1,7,EEF2
TMEM1231,0.000113259366577071,0.316506714888446,0.474,0.361,1,7,TMEM123
C12orf572,0.000137390983705451,2.62156040471832,0.695,0.601,1,7,C12orf57
NSA21,0.000141719500394492,0.523784197959206,0.578,0.487,1,7,NSA2
PRDX61,0.000154073627943143,0.311775829988647,0.365,0.261,1,7,PRDX6
NAP1L12,0.000216782600056889,1.45311670534912,0.647,0.582,1,7,NAP1L1
SNRK,0.000219333684033496,0.269695406760701,0.257,0.17,1,7,SNRK
EIF2S31,0.000234619152360923,0.931562886192787,0.386,0.286,1,7,EIF2S3
HSPD1,0.000301616148493662,0.599769313419508,0.333,0.238,1,7,HSPD1
PPA12,0.000461124604943271,0.351897993881413,0.309,0.224,1,7,PPA1
TMPO1,0.000580438231561517,0.434481042833312,0.361,0.276,1,7,TMPO
SNHG73,0.000848743944818074,0.366899501977841,0.345,0.256,1,7,SNHG7
EIF3H2,0.00109160197197418,0.863188226717049,0.598,0.519,1,7,EIF3H
ATP5PO1,0.00126065018415077,0.386053132812969,0.522,0.444,1,7,ATP5PO
CCDC85B1,0.00167930214563468,1.36129068571157,0.514,0.422,1,7,CCDC85B
SERP11,0.00211077650339775,0.569088567881424,0.598,0.513,1,7,SERP1
NDUFS81,0.00366513270249694,0.397404608914103,0.273,0.196,1,7,NDUFS8
MRPL201,0.00394370935373895,0.37492571836051,0.309,0.235,1,7,MRPL20
CLEC2D1,0.00421151127392066,0.521207636754964,0.418,0.327,1,7,CLEC2D
IKZF12,0.00421747812261573,1.51190431424458,0.586,0.489,1,7,IKZF1
NHP2,0.00437674804932179,0.468521834310556,0.257,0.188,1,7,NHP2
TBCA1,0.00437939356423111,0.292200042179622,0.39,0.315,1,7,TBCA
NDUFS51,0.00661826521014707,0.365887294089288,0.542,0.47,1,7,NDUFS5
ATP6V1G1,0.00989804547728811,0.392952260337848,0.586,0.539,1,7,ATP6V1G1
XCL1,7.42991210793043e-235,1.70848666323378,0.307,0.009,1.55582359540063e-230,8,XCL1
XCL2,3.12493312712873e-216,12.7871226782795,0.556,0.038,6.54360996820757e-212,8,XCL2
KLRC1,2.86225408757529e-204,1.88791962801155,0.484,0.03,5.99356005938266e-200,8,KLRC1
ITGAX,3.71640855101635e-147,2.08230727084163,0.307,0.016,7.78215950582823e-143,8,ITGAX
KLRF11,1.18989703896262e-137,3.85390994039084,0.627,0.075,2.49164439958774e-133,8,KLRF1
IL2RB1,1.69368651123637e-128,3.77858245772455,0.693,0.101,3.54657955452897e-124,8,IL2RB
NCAM1,3.40398208860064e-122,1.45083451711049,0.34,0.025,7.12793849352974e-118,8,NCAM1
KLRC3,3.58432501363908e-113,2.05672649089443,0.379,0.033,7.50557657856024e-109,8,KLRC3
GNLY1,1.55847334945427e-112,6.39673202914932,0.954,0.25,3.26344319375725e-108,8,GNLY
MAFF,7.5560745440817e-100,1.14243323497029,0.359,0.034,1.58224200953071e-95,8,MAFF
CMC11,1.00348835194071e-99,2.10318013006725,0.66,0.12,2.10130460896384e-95,8,CMC1
MAP3K81,2.83399130967924e-99,2.17401577361916,0.595,0.095,5.93437780246832e-95,8,MAP3K8
IFITM3,1.3279993934565e-86,4.44303305169863,0.366,0.041,2.78083072989791e-82,8,IFITM3
